Time,Central,Tipo Central,Generacion_MWh,Tecnologia,Clasificacion,Codigo Central
2017-08-01T10:00:00Z,Solar PSF Lomas Coloradas,Solar,"0,33",Solar Fotovoltaica,ERNC,Solar PSF Lomas Coloradas
2017-08-01T11:00:00Z,Solar PSF Lomas Coloradas,Solar,"0,24",Solar Fotovoltaica,ERNC,Solar PSF Lomas Coloradas
2017-08-01T12:00:00Z,Solar PSF Lomas Coloradas,Solar,"0,15",Solar Fotovoltaica,ERNC,Solar PSF Lomas Coloradas
2017-08-01T13:00:00Z,Solar PSF Lomas Coloradas,Solar,"0,22",Solar Fotovoltaica,ERNC,Solar PSF Lomas Coloradas
2017-08-01T14:00:00Z,Solar PSF Lomas Coloradas,Solar,"0,42",Solar Fotovoltaica,ERNC,Solar PSF Lomas Coloradas
2017-08-01T15:00:00Z,Solar PSF Lomas Coloradas,Solar,"1,18",Solar Fotovoltaica,ERNC,Solar PSF Lomas Coloradas
2017-08-01T16:00:00Z,Solar PSF Lomas Coloradas,Solar,"0,30",Solar Fotovoltaica,ERNC,Solar PSF Lomas Coloradas
2017-08-01T17:00:00Z,Solar PSF Lomas Coloradas,Solar,"0,33",Solar Fotovoltaica,ERNC,Solar PSF Lomas Coloradas
2017-08-01T18:00:00Z,Solar PSF Lomas Coloradas,Solar,"0,09",Solar Fotovoltaica,ERNC,Solar PSF Lomas Coloradas
2017-08-01T19:00:00Z,Solar PSF Lomas Coloradas,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PSF Lomas Coloradas
2017-08-01T20:00:00Z,Solar PSF Lomas Coloradas,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PSF Lomas Coloradas
2017-08-01T21:00:00Z,Solar PSF Lomas Coloradas,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PSF Lomas Coloradas
2017-08-01T22:00:00Z,Solar PSF Lomas Coloradas,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PSF Lomas Coloradas
2017-08-01T23:00:00Z,Solar PSF Lomas Coloradas,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PSF Lomas Coloradas
2017-08-02T00:00:00Z,Solar PSF Lomas Coloradas,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PSF Lomas Coloradas
2017-08-01T01:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T02:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T03:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T04:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T05:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T06:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T07:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T08:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T09:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T10:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T11:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T12:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T13:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T14:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T15:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T16:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T17:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T18:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T19:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T20:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T21:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T22:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T23:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-02T00:00:00Z,Solar Las Terrazas,Solar,"0,00",Solar Fotovoltaica,ERNC,Las Terrazas
2017-08-01T01:00:00Z,Solar PV Salvador,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T02:00:00Z,Solar PV Salvador,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T03:00:00Z,Solar PV Salvador,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T04:00:00Z,Solar PV Salvador,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T05:00:00Z,Solar PV Salvador,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T06:00:00Z,Solar PV Salvador,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T07:00:00Z,Solar PV Salvador,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T08:00:00Z,Solar PV Salvador,Solar,"2,19",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T09:00:00Z,Solar PV Salvador,Solar,"30,27",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T10:00:00Z,Solar PV Salvador,Solar,"47,55",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T11:00:00Z,Solar PV Salvador,Solar,"49,09",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T12:00:00Z,Solar PV Salvador,Solar,"48,77",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T13:00:00Z,Solar PV Salvador,Solar,"22,91",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T14:00:00Z,Solar PV Salvador,Solar,"20,00",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T15:00:00Z,Solar PV Salvador,Solar,"20,00",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T16:00:00Z,Solar PV Salvador,Solar,"20,00",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T17:00:00Z,Solar PV Salvador,Solar,"28,92",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T18:00:00Z,Solar PV Salvador,Solar,"18,64",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T19:00:00Z,Solar PV Salvador,Solar,"0,14",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T20:00:00Z,Solar PV Salvador,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T21:00:00Z,Solar PV Salvador,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T22:00:00Z,Solar PV Salvador,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T23:00:00Z,Solar PV Salvador,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-02T00:00:00Z,Solar PV Salvador,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar PV Salvador
2017-08-01T01:00:00Z,Solar Chañares,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T02:00:00Z,Solar Chañares,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T03:00:00Z,Solar Chañares,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T04:00:00Z,Solar Chañares,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T05:00:00Z,Solar Chañares,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T06:00:00Z,Solar Chañares,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T07:00:00Z,Solar Chañares,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T08:00:00Z,Solar Chañares,Solar,"0,22",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T09:00:00Z,Solar Chañares,Solar,"2,68",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T10:00:00Z,Solar Chañares,Solar,"14,48",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T11:00:00Z,Solar Chañares,Solar,"25,94",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T12:00:00Z,Solar Chañares,Solar,"25,26",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T13:00:00Z,Solar Chañares,Solar,"16,74",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T14:00:00Z,Solar Chañares,Solar,"15,00",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T15:00:00Z,Solar Chañares,Solar,"15,00",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T16:00:00Z,Solar Chañares,Solar,"15,00",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T17:00:00Z,Solar Chañares,Solar,"15,42",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T18:00:00Z,Solar Chañares,Solar,"5,79",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T19:00:00Z,Solar Chañares,Solar,"0,01",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T20:00:00Z,Solar Chañares,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T21:00:00Z,Solar Chañares,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T22:00:00Z,Solar Chañares,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T23:00:00Z,Solar Chañares,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-02T00:00:00Z,Solar Chañares,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Chañares
2017-08-01T01:00:00Z,Solar Lalackama,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T02:00:00Z,Solar Lalackama,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T03:00:00Z,Solar Lalackama,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T04:00:00Z,Solar Lalackama,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T05:00:00Z,Solar Lalackama,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T06:00:00Z,Solar Lalackama,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T07:00:00Z,Solar Lalackama,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T08:00:00Z,Solar Lalackama,Solar,"2,84",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T09:00:00Z,Solar Lalackama,Solar,"25,95",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T10:00:00Z,Solar Lalackama,Solar,"41,62",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T11:00:00Z,Solar Lalackama,Solar,"42,62",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T12:00:00Z,Solar Lalackama,Solar,"43,80",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T13:00:00Z,Solar Lalackama,Solar,"19,17",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T14:00:00Z,Solar Lalackama,Solar,"15,52",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T15:00:00Z,Solar Lalackama,Solar,"15,58",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T16:00:00Z,Solar Lalackama,Solar,"15,55",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T17:00:00Z,Solar Lalackama,Solar,"35,15",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T18:00:00Z,Solar Lalackama,Solar,"15,96",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T19:00:00Z,Solar Lalackama,Solar,"0,16",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T20:00:00Z,Solar Lalackama,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T21:00:00Z,Solar Lalackama,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T22:00:00Z,Solar Lalackama,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T23:00:00Z,Solar Lalackama,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-02T00:00:00Z,Solar Lalackama,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama
2017-08-01T01:00:00Z,Solar Javiera,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T02:00:00Z,Solar Javiera,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T03:00:00Z,Solar Javiera,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T04:00:00Z,Solar Javiera,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T05:00:00Z,Solar Javiera,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T06:00:00Z,Solar Javiera,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T07:00:00Z,Solar Javiera,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T08:00:00Z,Solar Javiera,Solar,"0,52",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T09:00:00Z,Solar Javiera,Solar,"13,37",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T10:00:00Z,Solar Javiera,Solar,"40,32",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T11:00:00Z,Solar Javiera,Solar,"34,97",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T12:00:00Z,Solar Javiera,Solar,"34,97",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T13:00:00Z,Solar Javiera,Solar,"34,96",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T14:00:00Z,Solar Javiera,Solar,"34,96",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T15:00:00Z,Solar Javiera,Solar,"29,40",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T16:00:00Z,Solar Javiera,Solar,"24,97",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T17:00:00Z,Solar Javiera,Solar,"28,89",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T18:00:00Z,Solar Javiera,Solar,"6,03",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T19:00:00Z,Solar Javiera,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T20:00:00Z,Solar Javiera,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T21:00:00Z,Solar Javiera,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T22:00:00Z,Solar Javiera,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T23:00:00Z,Solar Javiera,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-02T00:00:00Z,Solar Javiera,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Javiera
2017-08-01T01:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T02:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T03:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T04:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T05:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T06:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T07:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T08:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T09:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T10:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T11:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T12:00:00Z,Solar Loma Los Colorados,Solar,"0,10",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T13:00:00Z,Solar Loma Los Colorados,Solar,"0,10",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T14:00:00Z,Solar Loma Los Colorados,Solar,"0,10",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T15:00:00Z,Solar Loma Los Colorados,Solar,"0,30",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T16:00:00Z,Solar Loma Los Colorados,Solar,"0,10",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T17:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T18:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T19:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T20:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T21:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T22:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T23:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-02T00:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-01T01:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T02:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T03:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T04:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T05:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T06:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T07:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T08:00:00Z,Solar Luz del Norte,Solar,"5,78",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T09:00:00Z,Solar Luz del Norte,Solar,"63,26",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T10:00:00Z,Solar Luz del Norte,Solar,"100,03",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T11:00:00Z,Solar Luz del Norte,Solar,"60,75",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T12:00:00Z,Solar Luz del Norte,Solar,"60,65",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T13:00:00Z,Solar Luz del Norte,Solar,"93,75",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T14:00:00Z,Solar Luz del Norte,Solar,"99,62",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T15:00:00Z,Solar Luz del Norte,Solar,"102,20",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T16:00:00Z,Solar Luz del Norte,Solar,"100,97",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T17:00:00Z,Solar Luz del Norte,Solar,"88,68",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T18:00:00Z,Solar Luz del Norte,Solar,"34,28",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T19:00:00Z,Solar Luz del Norte,Solar,"0,10",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T20:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T21:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T22:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T23:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-02T00:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-01T01:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T02:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T03:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T04:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T05:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T06:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T07:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T08:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T09:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T10:00:00Z,Solar Luna,Solar,"0,20",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T11:00:00Z,Solar Luna,Solar,"1,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T12:00:00Z,Solar Luna,Solar,"2,50",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T13:00:00Z,Solar Luna,Solar,"2,70",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T14:00:00Z,Solar Luna,Solar,"2,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T15:00:00Z,Solar Luna,Solar,"2,10",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T16:00:00Z,Solar Luna,Solar,"2,20",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T17:00:00Z,Solar Luna,Solar,"1,30",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T18:00:00Z,Solar Luna,Solar,"0,30",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T19:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T20:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T21:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T22:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T23:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-02T00:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-01T01:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T02:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T03:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T04:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T05:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T06:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T07:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T08:00:00Z,Solar Lalackama 2,Solar,"1,11",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T09:00:00Z,Solar Lalackama 2,Solar,"7,67",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T10:00:00Z,Solar Lalackama 2,Solar,"12,43",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T11:00:00Z,Solar Lalackama 2,Solar,"13,08",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T12:00:00Z,Solar Lalackama 2,Solar,"13,56",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T13:00:00Z,Solar Lalackama 2,Solar,"5,88",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T14:00:00Z,Solar Lalackama 2,Solar,"4,45",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T15:00:00Z,Solar Lalackama 2,Solar,"4,39",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T16:00:00Z,Solar Lalackama 2,Solar,"4,42",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T17:00:00Z,Solar Lalackama 2,Solar,"9,65",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T18:00:00Z,Solar Lalackama 2,Solar,"4,37",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T19:00:00Z,Solar Lalackama 2,Solar,"0,05",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T20:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T21:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-01T22:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
