"Código Establecimiento","Nombre Establecimiento","ID Comuna","Nombre Comuna","TNE Ed. Básica","TNE Ed. Media","Total TNE"
"2022","ESCUELA BASICA SAN JOSE DE CALASANZ","5601","SAN ANTONIO","17","","17"
"2023","ESCUELA CRISTO DEL MAIPO","5601","SAN ANTONIO","9","","9"
"2024","PROFESOR PEDRO VIVEROS ORMENO","5601","SAN ANTONIO","11","","11"
"2026","ESCUELA BASICA CERRO PLACILLA","5601","SAN ANTONIO","45","","45"
"2027","ESCUELA POETA HUIDOBRO","5601","SAN ANTONIO","12","","12"
"2035","ESCUELA BASICA CUNCUMEN","5601","SAN ANTONIO","15","12","27"
"2036","ESCUELA BASICA LEYDA","5601","SAN ANTONIO","8","","8"
"2037","EDUARDO FERNANDEZ DE ASTURIAS","5601","SAN ANTONIO","10","","10"
"2040","LICEO NACIONAL DE LLO LLEO","5601","SAN ANTONIO","71","122","193"
"2041","LICEO SANTA TERESITA DE LLOLLEO","5601","SAN ANTONIO","64","111","175"
"2042","INSTITUTO DEL PUERTO DE SAN ANTONIO","5601","SAN ANTONIO","110","192","302"
"2043","INSTITUTO ERCILLA","5601","SAN ANTONIO","40","43","83"
"2044","ESCUELA INDUSTRIAL SAN ANTONIO","5601","SAN ANTONIO","","270","270"
"2045","LICEO GABRIELA MISTRAL","5601","SAN ANTONIO","46","92","138"
"2047","COLEGIO PARTICULAR SARA CRUCHAGA","5601","SAN ANTONIO","42","36","78"
"2048","COLEGIO SAGRADA FAMILIA","5601","SAN ANTONIO","33","42","75"
"2049","COLEGIO FUND.EDUC. FERNANDEZ LEON","5601","SAN ANTONIO","51","91","142"
"2050","COLEGIO NUESTRA SENORA DE POMPEYA","5601","SAN ANTONIO","35","46","81"
"2052","COLEGIO PROVIDENCIA","5601","SAN ANTONIO","24","39","63"
"2053","INSTITUTO PSICOPEDAGOGICO","5601","SAN ANTONIO","6","","6"
"2054","COLEGIO PART.GUILLERMO BLEST GANA","5601","SAN ANTONIO","12","","12"
"2055","COLEGIO EL RETIRO","5601","SAN ANTONIO","41","52","93"
"2057","ESCUELA PARTICULAR N. 33 MARIA KONIG","5601","SAN ANTONIO","9","13","22"
"2064","LICEO POETA VICENTE HUIDOBRO","5603","CARTAGENA","","142","142"
"2065","ESCUELA PRESIDENTE AGUIRRE CERDA","5603","CARTAGENA","97","","97"
"2066","LICEO EUGENIA SUBERCASEAUX","5603","CARTAGENA","28","14","42"
"2068","ESCUELA CARMEN ROMERO AGUIRRE","5603","CARTAGENA","8","","8"
"2069","ESCUELA LO ZARATE","5603","CARTAGENA","6","","6"
"2074","ESCUELA BASICA LAS CRUCES","5605","EL TABO","37","","37"
"2075","COLEGIO EL TABO","5605","EL TABO","41","65","106"
"2078","COMPLEJO EDUCACIONAL CLARA SOLOVERA","5604","EL QUISCO","4","39","43"
"2079","ESCUELA POETA NERUDA DE ISLA NEGRA","5604","EL QUISCO","43","","43"
"2081","ESCUELA EL TOTORAL","5604","EL QUISCO","28","","28"
"2083","ESC.PART.  SAN MIGUEL ARCANGEL","5604","EL QUISCO","56","","56"
"2084","COLEGIO CARLOS ALESSANDRI ALTAMIRANO","5602","ALGARROBO","41","","41"
"2085","ESCUELA BASICA RURAL EL YECO","5602","ALGARROBO","14","","14"
"2087","ESCUELA BASICA RURAL SAN JOSE","5602","ALGARROBO","2","","2"
"2089","ESCUELA PARTICULAR SAN JOSE","5602","ALGARROBO","5","","5"
"2090","COLEGIO TERESA DE LOS ANDES-ALGARROBO","5602","ALGARROBO","47","65","112"
"2091","COLEGIO PEOPLE HELP PEOPLE","5606","SANTO DOMINGO","73","97","170"
"2092","ESCUELA EL CONVENTO","5606","SANTO DOMINGO","12","","12"
"2096","ESCUELA BASICA CLAUDIO VICUNA","5606","SANTO DOMINGO","9","","9"
"2097","ESCUELA JUDITH VARELA DE ESTURILLO","5606","SANTO DOMINGO","1","","1"
"2098","ESC. BASICA ELISA RUIZ-TAGLE FERNANDEZ","5606","SANTO DOMINGO","1","","1"
"2099","COLEGIO STO. DOMINGO HELEN LEE LASSEN","5606","SANTO DOMINGO","35","61","96"
"2101","COLEGIO BASICO LORENZO BAEZA VEGA","5201","ISLA DE PASCUA","18","","18"
"2102","LICEO TECNICO A-4","6101","RANCAGUA","","430","430"
"2103","LICEO INDUSTRIAL PRESIDENTE PEDRO AGUIRRE","6101","RANCAGUA","","705","705"
"2104","LICEO COMERCIAL DIEGO PORTALES","6101","RANCAGUA","","1128","1128"
"2105","LICEO INDUSTRIAL ERNESTO PINTO LAGARRIGUE","6101","RANCAGUA","","718","718"
"2109","LICEO DE NIÑAS DE RANCAGUA","6101","RANCAGUA","4","164","168"
"2110","LICEO MUNICIPAL OSCAR CASTRO ZUNIGA","6101","RANCAGUA","121","1120","1241"
"2111","LICEO MUNICIPAL JOSE VICTORINO LASTARRIA","6101","RANCAGUA","","357","357"
"2112","ESCUELA MUNICIPAL MOISES MUSSA","6101","RANCAGUA","140","","140"
"2114","ESCUELA MUNICIPAL MARCELA PAZ","6101","RANCAGUA","196","","196"
"2115","ESCUELA MUNICIPAL RENE SCHNEIDER CHEREAU","6101","RANCAGUA","31","","31"
"2116","COLEGIO MUNICIPAL EDUARDO DE GEYTER","6101","RANCAGUA","51","","51"
"2118","COLEGIO ESPANA","6101","RANCAGUA","57","","57"
"2119","ESCUELA MUNICIPAL MANUEL RODRIGUEZ","6101","RANCAGUA","31","","31"
"2120","ESCUELA MUNICIPAL MINERAL EL TENIENTE","6101","RANCAGUA","110","","110"
"2121","COLEGIO REPUBLICA ARGENTINA","6101","RANCAGUA","226","","226"
"2122","ESCUELA MUNICIPAL EL COBRE","6101","RANCAGUA","31","","31"
"2123","INSTITUTO TECNOLOGICO MINERO BERNARDO OHIGGINS","6101","RANCAGUA","51","315","366"
"2124","LICEO INTEGRADO LIBERTADOR SIMÓN BOLIVAR","6101","RANCAGUA","47","87","134"
"2125","COLEGIO PABLO GARRIDO","6101","RANCAGUA","26","","26"
"2126","COL. JOSE A. MANSO DE VELASCO Y S.","6101","RANCAGUA","22","","22"
"2129","COLEGIO AURORA DE CHILE","6101","RANCAGUA","96","","96"
"2131","ESCUELA MUNICIPAL CARLOS MIRANDA MIRANDA","6101","RANCAGUA","10","","10"
"2132","ESCUELA MUNICIPAL PATRICIO MEKIS","6101","RANCAGUA","20","","20"
"2133","COL.ESPECIAL DR. RICARDO OLEA GULDEMONT","6101","RANCAGUA","2","","2"
"2134","LICEO COMERCIAL JORGE ALESSANDRI R.","6101","RANCAGUA","","197","197"
"2135","ESCUELA MUNICIPAL JEAN PIAGET","6101","RANCAGUA","53","","53"
"2136","ESCUELA MUNICIPAL ISABEL RIQUELME","6101","RANCAGUA","24","","24"
"2138","ESCUELA MUNICIPAL ALBERTO BLEST GANA","6101","RANCAGUA","13","","13"
"2139","ESCUELA MUNICIPAL VIRGINIA BRAVO","6101","RANCAGUA","24","","24"
"2140","ESCUELA MUNICIPAL AUGUSTO D HALMAR","6101","RANCAGUA","41","","41"
"2143","ESCUELA MUNICIPAL HERMANOS CARRERA","6101","RANCAGUA","36","","36"
"2145","ESCUELA MUNICIPAL MARTA BRUNET","6101","RANCAGUA","13","","13"
"2146","COLEGIO MANUEL ROJAS","6101","RANCAGUA","2","","2"
"2147","ESCUELA MUNICIPAL J.M. BALMACEDA","6101","RANCAGUA","18","","18"
"2150","INSTITUTO SAGRADO CORAZON","6101","RANCAGUA","50","96","146"
"2151","COLEGIO PARTICULAR SANTA MARIA","6101","RANCAGUA","63","","63"
"2153","COLEGIO PARTICULAR SANTA MARIA GORETTI","6101","RANCAGUA","12","35","47"
"2155","COLEGIO PARTICULAR WHIPPLE SCHOOL","6101","RANCAGUA","61","","61"
"2159","COLEGIO PARTICULAR INFANTES DE O'HIGGINS","6101","RANCAGUA","101","","101"
"2160","ESCUELA PARTICULAR JULIO VALENZUELA","6101","RANCAGUA","68","","68"
"2162","COLEGIO PARTICULAR ADVENTISTA","6101","RANCAGUA","39","","39"
"2163","COLEGIO CUISENAIRE","6101","RANCAGUA","","89","89"
"2164","COLEGIO PARTICULAR GABRIELA MISTRAL","6101","RANCAGUA","26","99","125"
"2165","COLEGIO NIÑO JESUS DE PRAGA","6101","RANCAGUA","83","81","164"
"2166","INSTITUTO REGIONAL DE EDUCACION","6101","RANCAGUA","83","242","325"
"2167","INSTITUTO SEWELL","6101","RANCAGUA","","88","88"
"2170","COLEGIO PARTICULAR JAVIERA CARRERA","6101","RANCAGUA","","2","2"
"2171","COLEGIO PARTICULAR ANDRES BELLO","6101","RANCAGUA","29","52","81"
"2173","COLEGIO PARTICULAR BERNARDO O'HIGGINS","6101","RANCAGUA","21","44","65"
"2174","COLEGIO SANTO TOMAS","6101","RANCAGUA","96","","96"
"2178","ESCUELA PARTICULAR SAINT PAUL COLLEGE","6101","RANCAGUA","73","","73"
"2179","COLEGIO PARTICULAR LOS CONQUISTADORES","6101","RANCAGUA","68","","68"
"2182","COLEGIO PARTICULAR INSTITUTO EINSTEN","6101","RANCAGUA","35","","35"
"2183","COLEGIO PARTICULAR INSTITUTO SAN ANDRES","6101","RANCAGUA","39","86","125"
"2205","LICEO PROFESOR MISAEL LOBOS MONROY","6106","GRANEROS","","67","67"
"2206","ESCUELA SIXTO MENDEZ PARADA","6106","GRANEROS","28","24","52"
"2207","ESCUELA HERNAN OLGUIN MAYBE","6106","GRANEROS","63","","63"
"2209","COLEGIO ANTONIO TRDAN ARKO","6106","GRANEROS","26","","26"
"2210","ESCUELA MUNICIPAL VILLA LA COMPANIA","6106","GRANEROS","26","","26"
"2212","ESCUELA MUNICIPAL DE TUNICHE","6106","GRANEROS","27","","27"
"2217","COLEGIO PARTICULAR NUESTRA SENORA","6106","GRANEROS","55","86","141"
"2218","COLEGIO PARTICULAR GRANEROS","6106","GRANEROS","75","47","122"
"2219","ESCUELA AGRICOLA CRISTO OBRERO","6106","GRANEROS","","66","66"
"2220","COLEGIO PARTICULAR SAN MARTIN","6106","GRANEROS","11","","11"
"2222","LICEO ALBERTO HURTADO","6110","MOSTAZAL","","189","189"
"2223","COLEGIO ANDRES BELLO","6110","MOSTAZAL","85","","85"
"2224","LICEO ELVIRA SANCHEZ DE GARCES","6110","MOSTAZAL","30","43","73"
"2226","ESC. HIJOS DEL SOL","6110","MOSTAZAL","23","","23"
"2227","ESC. SAN FRANCISCO DE ASIS","6110","MOSTAZAL","12","","12"
"2228","ESCUELA EL RINCON","6110","MOSTAZAL","23","","23"
"2231","COLEGIO DEL CAMINO REAL","6110","MOSTAZAL","9","","9"
"2234","COLEGIO JESUS ANDINO","6102","CODEGUA","86","","86"
"2235","COLEGIO MARIANO LATORRE","6102","CODEGUA","6","","6"
"2236","ESCUELA EUGENIO GARCIA FERNANDEZ","6102","CODEGUA","5","","5"
"2237","COLEGIO MUNICIPAL DE CALLEJONES","6102","CODEGUA","9","","9"
"2238","COLEGIO SANTA TERESA DE TUNCA","6102","CODEGUA","6","","6"
"2240","COLEGIO MUNICIPAL CRISTO DEL PARQUE","6102","CODEGUA","19","","19"
"2243","COLEGIO NATALIA PERALTA P","6102","CODEGUA","3","","3"
"2244","INSTITUTO LAUTARO DE CODEGUA","6102","CODEGUA","21","23","44"
"2247","COLEGIO GABRIELA MISTRAL","6108","MACHALI","55","","55"
"2249","COLEGIO LOS LLANOS","6108","MACHALI","53","","53"
"2250","COL. STA. TERESA DE LOS ANDES","6108","MACHALI","10","","10"
"2251","COLEGIO BELLAVISTA","6108","MACHALI","18","","18"
"2255","ESC. SAN JUAQUIN DE LOS MAYOS","6108","MACHALI","2","","2"
"2257","ESCUELA CHACAYES","6108","MACHALI","3","","3"
"2258","ESCUELA PARTICULAR SAN LORENZO","6108","MACHALI","13","","13"
"2259","COLEGIO PARTICULAR ARTURO PRAT","6108","MACHALI","45","63","108"
"2262","COL.MARIA VILLALOBOS ARTEAGA","6111","OLIVAR","46","","46"
"2263","ESCUELA MUNICIPAL DE GULTRO","6111","OLIVAR","23","","23"
"2264","ESCUELA NUESTRA SRA. DE LA MERCED","6111","OLIVAR","14","","14"
"2265","ESCUELA BERTA SAAVEDRA SEGURA","6116","REQUINOA","33","1","34"
"2266","ESCUELA BASICA CAMPO LINDO","6116","REQUINOA","23","","23"
"2267","ESC. REPUBLICA DE FRANCIA","6116","REQUINOA","35","","35"
"2268","ESCUELA MUNICIPAL SANTA AMALIA","6116","REQUINOA","2","","2"
"2269","ESCUELA MUNICIPAL EL RINCON","6116","REQUINOA","2","","2"
"2271","ESCUELA MUNICIPAL SUECIA","6116","REQUINOA","2","","2"
"2274","COLEGIO LA PIMPINELA","6116","REQUINOA","5","","5"
"2275","ESCUELA DAVID DEL CURTO","6116","REQUINOA","30","","30"
"2277","ESCUELA PARTICULAR DOMINGO SAAVEDRA","6116","REQUINOA","3","","3"
"2278","LICEO SAN JOSE DE REQUINOA","6116","REQUINOA","169","370","539"
"2279","ESCUELA CANADA","6116","REQUINOA","39","","39"
"2280","LICEO POLITECNICO TOMAS MARIN DE POVEDA","6115","RENGO","","196","196"
"2282","COLEGIO MUNICIPAL LO DE LOBO","6115","RENGO","16","","16"
"2283","LICEO LUIS URBINA FLORES","6115","RENGO","","144","144"
"2284","ESCUELA LA PAZ","6115","RENGO","87","","87"
"2285","COLEGIO MANUEL FRANCISCO CORREA","6115","RENGO","24","","24"
"2286","COLEGIO MUNICIPAL LUIS GALDAMES","6115","RENGO","103","","103"
"2288","ESCUELA CARLOS CONDELL DE LA HAZA","6115","RENGO","10","","10"
"2289","ESCUELA REPUBLICA DE ALEMANIA","6115","RENGO","58","","58"
"2292","ESCUELA VICENTE HUIDOBRO","6115","RENGO","13","","13"
"2293","COLEGIO MUNICIPAL LOS CHOAPINOS","6115","RENGO","5","","5"
"2294","COLEGIO MUNICIPAL LA ESMERALDA","6115","RENGO","30","","30"
"2296","COLEGIO MUNICIPAL LO CARTAGENA","6115","RENGO","12","","12"
"2297","ESCUELA GUSTAVO BISQUERTT S.","6115","RENGO","8","","8"
"2299","COLEGIO MUNICIPAL EL CERRILLO","6115","RENGO","3","","3"
"2300","ESCUELA LA ISLA EMMA ESCOBAR DE LAGOS","6115","RENGO","25","","25"
"2301","COLEGIO MUNICIPAL DE APALTA","6115","RENGO","24","","24"
"2302","ESCUELA BASICA VICTOR NICOLETTI TAMANINI","6115","RENGO","19","","19"
"2304","COLEGIO MUNICIPAL VILLA DEL COBIL","6115","RENGO","2","","2"
"2307","ESCUELA MARTA AVARIA SALVATIERRA","6115","RENGO","1","","1"
"2308","COLEGIO SAN ANTONIO DEL BALUARTE","6115","RENGO","71","125","196"
"2309","CENTRO EDUCACIONAL ASUNCION","6115","RENGO","37","97","134"
"2310","ESC.ALCIDES REYES FRIAS","6109","MALLOA","41","","41"
"2311","ESCUELA PELEQUEN","6109","MALLOA","17","","17"
"2312","ESCUELA MUNICIPAL DE PANQUEHUE","6109","MALLOA","17","","17"
"2313","ESCUELA MUNICIPAL DE LIMAHUE","6109","MALLOA","14","","14"
"2314","ESCUELA MUNICIPAL DE CORCOLEN","6109","MALLOA","10","","10"
"2319","LICEO REPUBLICA DE ITALIA","6114","QUINTA DE TILCOCO","52","77","129"
"2320","VIOLETA FUENTES CARVAJAL","6114","QUINTA DE TILCOCO","12","","12"
"2321","ESCUELA AMPARO RAYO HORTA","6114","QUINTA DE TILCOCO","28","","28"
"2322","ESCUELA RURAL LA VINILLA","6117","SAN VICENTE","2","","2"
"2324","ESCUELA JAIME FELDMAN MILLER","6114","QUINTA DE TILCOCO","23","","23"
"2325","COLEGIO RAÚL RAMÍREZ MAYOL","6114","QUINTA DE TILCOCO","15","","15"
"2326","COLEGIO SAGRADO CORAZON DE JESUS","6114","QUINTA DE TILCOCO","51","183","234"
"2327","COLEGIO MUNICIPAL DE EDUCACION ESPECIAL","6114","QUINTA DE TILCOCO","5","","5"
"2328","ESCUELA ESPECIAL PAULA JARAQUEMADA","6117","SAN VICENTE","17","","17"
"2329","LICEO IGNACIO CARRERA PINTO","6117","SAN VICENTE","4","637","641"
"2330","ESC.CARMEN GALLEGOS DE ROBLE","6117","SAN VICENTE","86","","86"
"2331","CENTRO EDUC. REQUEGUA","6117","SAN VICENTE","5","","5"
"2333","ESC.GUIDO ASSIS GONZALEZ","6117","SAN VICENTE","7","","7"
"2334","ESCUELA MUNICIPAL RASTROJOS","6117","SAN VICENTE","33","","33"
"2335","ESC. ENRIQUE YANEZ GONZALEZ","6117","SAN VICENTE","4","","4"
"2336","ESCUELA EL LIBERTADOR","6117","SAN VICENTE","9","","9"
"2338","ESC.JUAN BARROS ROLDAN","6117","SAN VICENTE","9","","9"
"2339","ESCUELA MUNICIPAL ZUNIGA","6117","SAN VICENTE","27","17","44"
"2343","ESCUELA MUNICIPAL TOQUIHUA","6117","SAN VICENTE","8","","8"
"2347","ESC.PARROCO M.BUSTAMANTE","6117","SAN VICENTE","14","","14"
"2349","ESCUELA MUNICIPAL LA LAGUNA","6117","SAN VICENTE","1","","1"
"2355","COLEGIO EL SALVADOR","6117","SAN VICENTE","87","140","227"
"2356","COLEGIO SANTA INES","6117","SAN VICENTE","108","136","244"
"2359","ESCUELA LARMAHUE","6113","PICHIDEGUA","19","","19"
"2360","CENTRO EDUCATIVO SIGLO XXI","6113","PICHIDEGUA","6","","6"
"2361","ESCUELA ENRIQUE SERRANO DE VIALE RIGO","6113","PICHIDEGUA","52","","52"
"2362","ESCUELA AMELIA LYNCH DE LYON","6113","PICHIDEGUA","21","","21"
"2363","ESCUELA MUNICIPAL DE SAN ROBERTO","6113","PICHIDEGUA","9","","9"
"2364","ESCUELA REINO DE DINAMARCA","6113","PICHIDEGUA","8","","8"
"2365","ESCUELA BASICA PATAGUAS CERRO","6113","PICHIDEGUA","31","","31"
"2366","ESCUELA FERNANDO HUERTA PENA","6113","PICHIDEGUA","7","","7"
"2367","ESCUELA BASICA JOSE BERNALES CASTILLO","6113","PICHIDEGUA","11","","11"
"2373","ESCUELA BASICA SAN JOSE","6113","PICHIDEGUA","6","","6"
"2374","ESCUELA MUNICIPAL DE CALEUCHE","6113","PICHIDEGUA","4","","4"
"2375","LICEO LATINOAMERICANO","6113","PICHIDEGUA","","86","86"
"2378","LICEO JEAN BUCHANAN DE LARRAIN","6112","PEUMO","","105","105"
"2379","ESCUELA BASICA ANTONIO DE ZUNIGA","6112","PEUMO","40","","40"
"2380","ESCUELA MUNICIPAL ALCALDE G. BURMESTER","6112","PEUMO","22","","22"
"2381","ESCUELA JUAN VALDES ORTUZAR","6112","PEUMO","17","","17"
"2384","ESCUELA BASICA ROSARIO DE CODAO","6112","PEUMO","11","","11"
"2386","ESCUELA PART. LUIS GARCIA DE LA HUERTA","6112","PEUMO","44","","44"
"2387","ESCUELA MUNICIPAL OSVALDO RUIZ GARCIA","6104","COLTAUCO","4","","4"
"2388","ESCUELA MUNIC.SBTE LUIS CRUZ MARTINEZ","6104","COLTAUCO","20","","20"
"2389","COLEGIO NUESTRA SEÑORA DE LORETO","6104","COLTAUCO","35","","35"
"2390","COLEGIO QUILLAYQUEN RINCONADA DE PARRAL","6104","COLTAUCO","11","","11"
"2391","ESC. SUBTENIENTE JULIO MONTT SALAMANCA","6104","COLTAUCO","10","","10"
"2392","ESC. LUCILA GODOY ALCAYAGA","6104","COLTAUCO","5","","5"
"2393","ESCUELA MUNICIPAL DE LO DE CUEVAS","6104","COLTAUCO","6","","6"
"2394","ESCUELA MUNICIPAL JOSEFINA VIAL DE VIAL","6104","COLTAUCO","7","","7"
"2395","ESCUELA MUNICIPAL DE VINA LA CRUZ","6104","COLTAUCO","27","","27"
"2396","ESCUELA MUNICIPAL DE RINCONADA DE IDAHUE","6104","COLTAUCO","3","","3"
"2397","ESCUELA CAPITAN IGNACIO CARRERA PINTO","6104","COLTAUCO","35","","35"
"2398","ESCUELA SUBTTE. ARTURO PEREZ CANTO","6104","COLTAUCO","13","","13"
"2400","ESCUELA PARTICULAR AMADA SOFIA GARCIA","6104","COLTAUCO","34","","34"
"2401","ESCUELA AGRICOLA SAN VICENTE DE PAUL","6104","COLTAUCO","2","64","66"
"2406","LICEO MUNICIPAL LUIS GREGORIO VALENZUELA LAVIN","6103","COINCO","","59","59"
"2407","ESCUELA MUNICIPAL CHILLEHUE","6103","COINCO","17","","17"
"2409","ESCUELA MUNICIPAL COPEQUEN","6103","COINCO","35","","35"
"2410","ESCUELA MUNICIPAL EL RULO","6103","COINCO","10","","10"
"2411","LICEO CLAUDIO ARRAU LEON","6105","DOÑIHUE","","86","86"
"2412","ESCUELA LAURA MATUS MELENDEZ","6105","DOÑIHUE","90","","90"
"2414","COLEGIO MUNICIPAL LA ISLA","6105","DOÑIHUE","18","","18"
"2415","ESCUELA LO MIRANDA","6105","DOÑIHUE","35","","35"
"2416","COLEGIO REPUBLICA DE CHILE","6105","DOÑIHUE","30","","30"
"2417","ESCUELA CERRILLOS","6105","DOÑIHUE","6","","6"
"2419","COLEGIO JULIO SILVA LAZO","6105","DOÑIHUE","18","","18"
"2420","ESCUELA PLAZUELA","6105","DOÑIHUE","18","","18"
"2422","LICEO FRANCISCO ANTONIO ENCINA ARMANET","6107","LAS CABRAS","","289","289"
"2423","ESCUELA BASICA ROMILIO ARELLANO TRONCOSO","6107","LAS CABRAS","47","","47"
"2424","ESCUELA OSVALDO CORREA FUENZALIDA","6107","LAS CABRAS","18","","18"
"2425","ESCUELA MUNICIPAL DE LOS AROMOS","6107","LAS CABRAS","2","","2"
"2426","ESC. CONTRAMAESTRE CONSTANTINO MICALVI","6107","LAS CABRAS","30","","30"
"2427","ESCUELA MUNICIPAL MAESTRO JORGE LOPEZ OSORIO","6107","LAS CABRAS","24","","24"
"2428","ESCUELA REPUBLICA DE GRECIA","6107","LAS CABRAS","29","","29"
"2429","COLEGIO INES DE SUAREZ","6107","LAS CABRAS","18","","18"
"2432","ESCUELA MUNICIPAL VILMA ALIAGA CALDERON","6107","LAS CABRAS","25","","25"
"2436","ESCUELA MUNICIPAL DE SANTA EUGENIA","6107","LAS CABRAS","1","","1"
"2437","ESCUELA TENIENTE HERNAN MERINO CORREA","6107","LAS CABRAS","1","","1"
"2438","ESCUELA MUNICIPAL DE LOS QUILLAYES","6107","LAS CABRAS","3","","3"
"2439","ESCUELA MUNICIPAL DE PALMERIA","6107","LAS CABRAS","1","","1"
"2440","ESCUELA MUNICIPAL DE VALDEBENITO","6107","LAS CABRAS","4","","4"
"2442","LICEO TECNICO FELISA CLARA TOLUP ZEIMAN","6301","SAN FERNANDO","","380","380"
"2443","LICEO INDUSTRIAL DE SAN FERNANDO","6301","SAN FERNANDO","","667","667"
"2444","INSTITUTO COMERCIAL ALBERTO VALENZUELA LLANOS DE SAN FERNANDO","6301","SAN FERNANDO","","304","304"
"2447","LICEO DE HOMBRES NEANDRO SCHILLING","6301","SAN FERNANDO","","166","166"
"2448","LICEO EDUARDO CHARME","6301","SAN FERNANDO","","105","105"
"2453","LICEO JOSÉ GREGORIO ARGOMEDO","6301","SAN FERNANDO","51","101","152"
"2454","SAN FERNANDO COLLEGE","6301","SAN FERNANDO","114","231","345"
"2455","COLEGIO INMACULADA CONCEPCION","6301","SAN FERNANDO","75","177","252"
"2456","ESCUELA OLEGARIO LAZO BAEZA","6301","SAN FERNANDO","43","","43"
"2457","ESCUELA BASICA ISABEL LA CATOLICA","6301","SAN FERNANDO","68","","68"
"2458","ESCUELA JORGE MUNOZ SILVA","6301","SAN FERNANDO","36","","36"
"2459","COLEGIO GIUSEPPE BERTOLUZZI DE FELIP","6301","SAN FERNANDO","18","","18"
"2460","ESCUELA MARIA LUISA BOUCHON","6301","SAN FERNANDO","13","","13"
"2461","ESCUELA VILLA CENTINELA","6301","SAN FERNANDO","55","","55"
"2462","ESCUELA WASHINGTON OMAR VENEGAS","6301","SAN FERNANDO","36","","36"
"2463","COLEGIO HERMANO FERNANDO DE LA FUENTE","6301","SAN FERNANDO","15","2","17"
"2464","ESCUELA JOSE DE SAN MARTIN","6301","SAN FERNANDO","7","","7"
"2465","ESCUELA CONCENTRAC. RURAL SERGIO VERDUGO HERRERA","6301","SAN FERNANDO","20","","20"
"2467","ESCUELA BAS.ABEL BOUCHON FAURE","6301","SAN FERNANDO","1","","1"
"2469","ESCUELA ABRAHAM LINCOLN DE AGUA BUENA","6301","SAN FERNANDO","2","","2"
"2470","ESCUELA BAS.SAN JOSE DE LOS LINGUES","6301","SAN FERNANDO","7","","7"
"2471","ESCUELA BERNARDO MORENO FREDES","6301","SAN FERNANDO","15","","15"
"2472","ESCUELA BASICA ANTONIO LARA MEDINA","6301","SAN FERNANDO","3","","3"
"2476","ESCUELA BASICA GASPAR MARIN","6301","SAN FERNANDO","4","1","5"
"2485","LICEO AGRICOLA EL CARMEN","6301","SAN FERNANDO","","303","303"
"2486","LICEO MUNICIPAL COMPLEJO EDUC. CHIMBARONGO","6303","CHIMBARONGO","","462","462"
"2487","ESCUELA BAS.FERNANDO ARENAS  ALMARZA","6303","CHIMBARONGO","45","","45"
"2488","ESCUELA MUNICIPAL","6303","CHIMBARONGO","14","1","15"
"2489","ESCUELA BAS. VILLA CONVENTO VIEJO","6303","CHIMBARONGO","20","","20"
"2490","ESCUELA MUNICIPAL","6303","CHIMBARONGO","2","","2"
"2491","ESCUELA MUNICIPAL","6303","CHIMBARONGO","1","","1"
"2492","ESCUELA MUNICIPAL","6303","CHIMBARONGO","19","1","20"
"2494","ESCUELA MUNICIPAL","6303","CHIMBARONGO","11","","11"
"2495","ESCUELA MUNICIPAL","6303","CHIMBARONGO","17","","17"
"2500","ESCUELA MUNICIPAL","6303","CHIMBARONGO","6","","6"
"2501","ESCUELA BAS. PEDRO ETCHEVERRY","6303","CHIMBARONGO","1","","1"
"2505","ESCUELA MUNICIPAL","6303","CHIMBARONGO","2","","2"
"2508","ESCUELA MUNICIPAL","6303","CHIMBARONGO","7","","7"
"2509","ESCUELA MUNICIPAL","6303","CHIMBARONGO","10","","10"
"2513","ESCUELA MUNICIPAL","6303","CHIMBARONGO","15","","15"
"2514","ESCUELA AGRICOLA LAS GARZAS","6303","CHIMBARONGO","","133","133"
"2517","ESCUELA PARTICULAR MELECIA TOCORNAL","6303","CHIMBARONGO","36","","36"
"2518","LICEO SAN FRANCISCO","6308","PLACILLA","27","13","40"
"2519","ESCUELA BASICA RAUL CACERES PACHECO","6308","PLACILLA","16","","16"
"2520","ESCUELA MUNICIPAL LA DEHESA","6308","PLACILLA","8","","8"
"2521","ESCUELA MUNICIPAL LA TUNA","6308","PLACILLA","10","","10"
"2522","ESCUELA MUNICIPAL SN LUIS DE MANANTIALES","6308","PLACILLA","4","","4"
"2523","ESCUELA EL AMANECER","6308","PLACILLA","7","1","8"
"2524","ESCUELA DANY GERMAN GONZALEZ SOTO","6308","PLACILLA","12","","12"
"2525","COLEGIO BASICO CONSOLIDADO","6305","NANCAGUA","29","","29"
"2526","ESCUELA BAS. IGNACIO CARRERA PINTO","6305","NANCAGUA","4","","4"
"2527","ESCUELA BÁSICA PUQUILLAY","6305","NANCAGUA","17","","17"
"2528","ESCUELA BAS. ADRIANA LYON VIAL","6305","NANCAGUA","26","","26"
"2530","LICEO MUNICIPAL JUAN PABLO II","6305","NANCAGUA","","140","140"
"2531","COLEGIO PARTICULAR EL PRINCIPITO","6305","NANCAGUA","79","","79"
"2532","COLEGIO LIBERTADOR O´HIGGINS DE CHEPICA","6302","CHEPICA","107","","107"
"2534","ESCUELA EUGENIO RUIZ-TAGLE MONTES","6302","CHEPICA","2","","2"
"2536","COLEGIO MUNICIPAL EMILIA SALINAS DIAZ","6302","CHEPICA","1","","1"
"2537","ESCUELA LUIS ATHAS","6302","CHEPICA","1","","1"
