Central,Clasificacion,Codigo Central,Generacion_MWh,Tecnologia,Time,Tipo Central
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,25.27,Solar Fotovoltaica,Thu Aug 17 12:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,58.35,Solar Fotovoltaica,Thu Aug 17 13:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,58.51,Solar Fotovoltaica,Thu Aug 17 14:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,57.57,Solar Fotovoltaica,Thu Aug 17 15:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,47.97,Solar Fotovoltaica,Thu Aug 17 16:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,40.09,Solar Fotovoltaica,Thu Aug 17 17:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,40.68,Solar Fotovoltaica,Thu Aug 17 18:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,27.61,Solar Fotovoltaica,Thu Aug 17 19:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,1.02,Solar Fotovoltaica,Thu Aug 17 20:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,0.07,Solar Fotovoltaica,Thu Aug 17 09:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,0.86,Solar Fotovoltaica,Thu Aug 17 10:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.15,Solar Fotovoltaica,Thu Aug 17 11:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.25,Solar Fotovoltaica,Thu Aug 17 12:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.25,Solar Fotovoltaica,Thu Aug 17 13:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.25,Solar Fotovoltaica,Thu Aug 17 14:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.24,Solar Fotovoltaica,Thu Aug 17 15:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.26,Solar Fotovoltaica,Thu Aug 17 16:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.27,Solar Fotovoltaica,Thu Aug 17 17:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.1400000000000001,Solar Fotovoltaica,Thu Aug 17 18:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,0.4,Solar Fotovoltaica,Thu Aug 17 19:00:00 CLT 2017,Solar
Solar Quilapilún,ERNC,Solar Quilapilún,0.6000000000000001,Solar Fotovoltaica,Thu Aug 17 08:00:00 CLT 2017,Solar
Solar Quilapilún,ERNC,Solar Quilapilún,22.68,Solar Fotovoltaica,Thu Aug 17 09:00:00 CLT 2017,Solar
Solar Quilapilún,ERNC,Solar Quilapilún,59.59,Solar Fotovoltaica,Thu Aug 17 10:00:00 CLT 2017,Solar
Solar Quilapilún,ERNC,Solar Quilapilún,65.48,Solar Fotovoltaica,Thu Aug 17 11:00:00 CLT 2017,Solar
